MMDDHH	SIN_mg/cm3/h	STP_oC	SWC	SWP_MPa	pH
062724	1.58E-04	19.6	0.25	-4.51E-02	3.7
062801	1.58E-04	19.6	0.25	-4.51E-02	3.7
062802	1.58E-04	19.6	0.25	-4.51E-02	3.7
062803	1.58E-04	19.6	0.25	-4.51E-02	3.7
062804	1.58E-04	19.6	0.25	-4.51E-02	3.7
062805	1.58E-04	19.6	0.25	-4.51E-02	3.7
062806	1.58E-04	19.6	0.25	-4.51E-02	3.7
062807	1.58E-04	19.6	0.25	-4.51E-02	3.7
062808	1.58E-04	19.6	0.25	-4.51E-02	3.7
062809	1.58E-04	19.6	0.25	-4.51E-02	3.7
062810	1.58E-04	19.6	0.25	-4.51E-02	3.7
062811	1.58E-04	19.6	0.25	-4.51E-02	3.7
062812	1.58E-04	19.6	0.25	-4.51E-02	3.7
062813	1.58E-04	19.6	0.25	-4.51E-02	3.7
062814	1.58E-04	19.6	0.25	-4.51E-02	3.7
062815	1.58E-04	19.6	0.25	-4.51E-02	3.7
062816	1.58E-04	19.6	0.25	-4.51E-02	3.7
062817	1.58E-04	19.6	0.25	-4.51E-02	3.7
062818	1.58E-04	19.6	0.25	-4.51E-02	3.7
062819	1.58E-04	19.6	0.25	-4.51E-02	3.7
062820	1.58E-04	19.6	0.25	-4.51E-02	3.7
062821	1.58E-04	19.6	0.25	-4.51E-02	3.7
062822	1.58E-04	19.6	0.25	-4.51E-02	3.7
062823	1.58E-04	19.6	0.25	-4.51E-02	3.7
062824	1.58E-04	19.6	0.25	-4.51E-02	3.7
062901	1.58E-04	19.6	0.25	-4.51E-02	3.7
062902	1.58E-04	19.6	0.25	-4.51E-02	3.7
062903	1.58E-04	19.6	0.25	-4.51E-02	3.7
062904	1.58E-04	19.6	0.25	-4.51E-02	3.7
062905	1.58E-04	19.6	0.25	-4.51E-02	3.7
062906	1.58E-04	19.6	0.25	-4.51E-02	3.7
062907	1.58E-04	19.6	0.25	-4.51E-02	3.7
062908	1.58E-04	19.6	0.25	-4.51E-02	3.7
062909	1.58E-04	19.6	0.25	-4.51E-02	3.7
062910	1.58E-04	19.6	0.25	-4.51E-02	3.7
062911	1.58E-04	19.6	0.25	-4.51E-02	3.7
062912	1.58E-04	19.6	0.25	-4.51E-02	3.7
062913	1.58E-04	19.6	0.25	-4.51E-02	3.7
062914	1.58E-04	19.6	0.25	-4.51E-02	3.7
062915	1.58E-04	19.6	0.25	-4.51E-02	3.7
062916	1.58E-04	19.6	0.25	-4.51E-02	3.7
062917	1.58E-04	19.6	0.25	-4.51E-02	3.7
062918	1.58E-04	19.6	0.25	-4.51E-02	3.7
062919	1.58E-04	19.6	0.25	-4.51E-02	3.7
062920	1.58E-04	19.6	0.25	-4.51E-02	3.7
062921	1.58E-04	19.6	0.25	-4.51E-02	3.7
062922	1.58E-04	19.6	0.25	-4.51E-02	3.7
062923	1.58E-04	19.6	0.25	-4.51E-02	3.7
062924	1.58E-04	19.6	0.25	-4.51E-02	3.7
063001	1.58E-04	19.6	0.25	-4.51E-02	3.7
063002	1.58E-04	19.6	0.25	-4.51E-02	3.7
063003	1.58E-04	19.6	0.25	-4.51E-02	3.7
063004	1.58E-04	19.6	0.25	-4.51E-02	3.7
063005	1.58E-04	19.6	0.25	-4.51E-02	3.7
063006	1.58E-04	19.6	0.25	-4.51E-02	3.7
063007	1.58E-04	19.6	0.25	-4.51E-02	3.7
063008	1.58E-04	19.6	0.25	-4.51E-02	3.7
063009	1.58E-04	19.6	0.25	-4.51E-02	3.7
063010	1.58E-04	19.6	0.25	-4.51E-02	3.7
063011	1.58E-04	19.6	0.25	-4.51E-02	3.7
063012	1.58E-04	19.6	0.25	-4.51E-02	3.7
063013	1.58E-04	19.6	0.25	-4.51E-02	3.7
063014	1.58E-04	19.6	0.25	-4.51E-02	3.7
063015	1.58E-04	19.6	0.25	-4.51E-02	3.7
063016	1.58E-04	19.6	0.25	-4.51E-02	3.7
063017	1.58E-04	19.6	0.25	-4.51E-02	3.7
063018	1.58E-04	19.6	0.25	-4.51E-02	3.7
063019	1.58E-04	19.6	0.25	-4.51E-02	3.7
063020	1.58E-04	19.6	0.25	-4.51E-02	3.7
063021	1.58E-04	19.6	0.25	-4.51E-02	3.7
063022	1.58E-04	19.6	0.25	-4.51E-02	3.7
063023	1.58E-04	19.6	0.25	-4.51E-02	3.7
063024	1.58E-04	19.6	0.25	-4.51E-02	3.7
070101	3.47E-04	19.6	0.25	-4.51E-02	3.7
070102	3.47E-04	19.6	0.25	-4.51E-02	3.7
070103	3.47E-04	19.6	0.25	-4.51E-02	3.7
070104	3.47E-04	19.6	0.25	-4.51E-02	3.7
070105	3.47E-04	19.6	0.25	-4.51E-02	3.7
070106	3.47E-04	19.6	0.25	-4.51E-02	3.7
070107	3.47E-04	19.6	0.25	-4.51E-02	3.7
070108	3.47E-04	19.6	0.25	-4.51E-02	3.7
070109	3.47E-04	19.6	0.25	-4.51E-02	3.7
070110	3.47E-04	19.6	0.25	-4.51E-02	3.7
070111	3.47E-04	19.6	0.25	-4.51E-02	3.7
070112	3.47E-04	19.6	0.25	-4.51E-02	3.7
070113	3.47E-04	19.6	0.25	-4.51E-02	3.7
070114	3.47E-04	19.6	0.25	-4.51E-02	3.7
070115	3.47E-04	19.6	0.25	-4.51E-02	3.7
070116	3.47E-04	19.6	0.25	-4.51E-02	3.7
070117	3.47E-04	19.6	0.25	-4.51E-02	3.7
070118	3.47E-04	19.6	0.25	-4.51E-02	3.7
070119	3.47E-04	19.6	0.25	-4.51E-02	3.7
070120	3.47E-04	19.6	0.25	-4.51E-02	3.7
070121	3.47E-04	19.6	0.25	-4.51E-02	3.7
070122	3.47E-04	19.6	0.25	-4.51E-02	3.7
070123	3.47E-04	19.6	0.25	-4.51E-02	3.7
070124	3.47E-04	19.6	0.25	-4.51E-02	3.7
070201	3.47E-04	19.6	0.25	-4.51E-02	3.7
070202	3.47E-04	19.6	0.25	-4.51E-02	3.7
070203	3.47E-04	19.6	0.25	-4.51E-02	3.7
070204	3.47E-04	19.6	0.25	-4.51E-02	3.7
070205	3.47E-04	19.6	0.25	-4.51E-02	3.7
070206	3.47E-04	19.6	0.25	-4.51E-02	3.7
070207	3.47E-04	19.6	0.25	-4.51E-02	3.7
070208	3.47E-04	19.6	0.25	-4.51E-02	3.7
070209	3.47E-04	19.6	0.25	-4.51E-02	3.7
070210	3.47E-04	19.6	0.25	-4.51E-02	3.7
070211	3.47E-04	19.6	0.25	-4.51E-02	3.7
070212	3.47E-04	19.6	0.25	-4.51E-02	3.7
070213	3.47E-04	19.6	0.25	-4.51E-02	3.7
070214	3.47E-04	19.6	0.25	-4.51E-02	3.7
070215	3.47E-04	19.6	0.25	-4.51E-02	3.7
070216	3.47E-04	19.6	0.25	-4.51E-02	3.7
070217	3.47E-04	19.6	0.25	-4.51E-02	3.7
070218	3.47E-04	19.6	0.25	-4.51E-02	3.7
070219	3.47E-04	19.6	0.25	-4.51E-02	3.7
070220	3.47E-04	19.6	0.25	-4.51E-02	3.7
070221	3.47E-04	19.6	0.25	-4.51E-02	3.7
070222	3.47E-04	19.6	0.25	-4.51E-02	3.7
070223	3.47E-04	19.6	0.25	-4.51E-02	3.7
070224	3.47E-04	19.6	0.25	-4.51E-02	3.7
070301	3.47E-04	19.6	0.25	-4.51E-02	3.7
070302	3.47E-04	19.6	0.25	-4.51E-02	3.7
070303	3.47E-04	19.6	0.25	-4.51E-02	3.7
070304	3.47E-04	19.6	0.25	-4.51E-02	3.7
070305	3.47E-04	19.6	0.25	-4.51E-02	3.7
070306	3.47E-04	19.6	0.25	-4.51E-02	3.7
070307	3.47E-04	19.6	0.25	-4.51E-02	3.7
070308	3.47E-04	19.6	0.25	-4.51E-02	3.7
070309	3.47E-04	19.6	0.25	-4.51E-02	3.7
070310	3.47E-04	19.6	0.25	-4.51E-02	3.7
070311	3.47E-04	19.6	0.25	-4.51E-02	3.7
070312	3.47E-04	19.6	0.25	-4.51E-02	3.7
070313	3.47E-04	19.6	0.25	-4.51E-02	3.7
070314	3.47E-04	19.6	0.25	-4.51E-02	3.7
070315	3.47E-04	19.6	0.25	-4.51E-02	3.7
070316	3.47E-04	19.6	0.25	-4.51E-02	3.7
070317	3.47E-04	19.6	0.25	-4.51E-02	3.7
070318	3.47E-04	19.6	0.25	-4.51E-02	3.7
070319	3.47E-04	19.6	0.25	-4.51E-02	3.7
070320	3.47E-04	19.6	0.25	-4.51E-02	3.7
070321	3.47E-04	19.6	0.25	-4.51E-02	3.7
070322	3.47E-04	19.6	0.25	-4.51E-02	3.7
070323	3.47E-04	19.6	0.25	-4.51E-02	3.7
070324	3.47E-04	19.6	0.25	-4.51E-02	3.7
070401	3.47E-04	19.6	0.25	-4.51E-02	3.7
070402	3.47E-04	19.6	0.25	-4.51E-02	3.7
070403	3.47E-04	19.6	0.25	-4.51E-02	3.7
070404	3.47E-04	19.6	0.25	-4.51E-02	3.7
070405	3.47E-04	19.6	0.25	-4.51E-02	3.7
070406	3.47E-04	19.6	0.25	-4.51E-02	3.7
070407	3.47E-04	19.6	0.25	-4.51E-02	3.7
070408	3.47E-04	19.6	0.25	-4.51E-02	3.7
070409	3.47E-04	19.6	0.25	-4.51E-02	3.7
070410	3.47E-04	19.6	0.25	-4.51E-02	3.7
070411	3.47E-04	19.6	0.25	-4.51E-02	3.7
070412	3.47E-04	19.6	0.25	-4.51E-02	3.7
070413	3.47E-04	19.6	0.25	-4.51E-02	3.7
070414	3.47E-04	19.6	0.25	-4.51E-02	3.7
070415	3.47E-04	19.6	0.25	-4.51E-02	3.7
070416	3.47E-04	19.6	0.25	-4.51E-02	3.7
070417	3.47E-04	19.6	0.25	-4.51E-02	3.7
070418	3.47E-04	19.6	0.25	-4.51E-02	3.7
070419	3.47E-04	19.6	0.25	-4.51E-02	3.7
070420	3.47E-04	19.6	0.25	-4.51E-02	3.7
070421	3.47E-04	19.6	0.25	-4.51E-02	3.7
070422	3.47E-04	19.6	0.25	-4.51E-02	3.7
070423	3.47E-04	19.6	0.25	-4.51E-02	3.7
070424	3.47E-04	19.6	0.25	-4.51E-02	3.7
070501	3.47E-04	19.6	0.25	-4.51E-02	3.7
070502	3.47E-04	19.6	0.25	-4.51E-02	3.7
070503	3.47E-04	19.6	0.25	-4.51E-02	3.7
070504	3.47E-04	19.6	0.25	-4.51E-02	3.7
070505	3.47E-04	19.6	0.25	-4.51E-02	3.7
070506	3.47E-04	19.6	0.25	-4.51E-02	3.7
070507	3.47E-04	19.6	0.25	-4.51E-02	3.7
070508	3.47E-04	19.6	0.25	-4.51E-02	3.7
070509	3.47E-04	19.6	0.25	-4.51E-02	3.7
070510	3.47E-04	19.6	0.25	-4.51E-02	3.7
070511	3.47E-04	19.6	0.25	-4.51E-02	3.7
070512	3.47E-04	19.6	0.25	-4.51E-02	3.7
070513	3.47E-04	19.6	0.25	-4.51E-02	3.7
070514	3.47E-04	19.6	0.25	-4.51E-02	3.7
070515	3.47E-04	19.6	0.25	-4.51E-02	3.7
070516	3.47E-04	19.6	0.25	-4.51E-02	3.7
070517	3.47E-04	19.6	0.25	-4.51E-02	3.7
070518	3.47E-04	19.6	0.25	-4.51E-02	3.7
070519	3.47E-04	19.6	0.25	-4.51E-02	3.7
070520	3.47E-04	19.6	0.25	-4.51E-02	3.7
070521	3.47E-04	19.6	0.25	-4.51E-02	3.7
070522	3.47E-04	19.6	0.25	-4.51E-02	3.7
070523	3.47E-04	19.6	0.25	-4.51E-02	3.7
070524	3.47E-04	19.6	0.25	-4.51E-02	3.7
070601	3.47E-04	19.6	0.25	-4.51E-02	3.7
070602	3.47E-04	19.6	0.25	-4.51E-02	3.7
070603	3.47E-04	19.6	0.25	-4.51E-02	3.7
070604	3.47E-04	19.6	0.25	-4.51E-02	3.7
070605	3.47E-04	19.6	0.25	-4.51E-02	3.7
070606	3.47E-04	19.6	0.25	-4.51E-02	3.7
070607	3.47E-04	19.6	0.25	-4.51E-02	3.7
070608	3.47E-04	19.6	0.25	-4.51E-02	3.7
070609	3.47E-04	19.6	0.25	-4.51E-02	3.7
070610	3.47E-04	19.6	0.25	-4.51E-02	3.7
070611	3.47E-04	19.6	0.25	-4.51E-02	3.7
070612	3.47E-04	19.6	0.25	-4.51E-02	3.7
070613	3.47E-04	19.6	0.25	-4.51E-02	3.7
070614	3.47E-04	19.6	0.25	-4.51E-02	3.7
070615	3.47E-04	19.6	0.25	-4.51E-02	3.7
070616	3.47E-04	19.6	0.25	-4.51E-02	3.7
070617	3.47E-04	19.6	0.25	-4.51E-02	3.7
070618	3.47E-04	19.6	0.25	-4.51E-02	3.7
070619	3.47E-04	19.6	0.25	-4.51E-02	3.7
070620	3.47E-04	19.6	0.25	-4.51E-02	3.7
070621	3.47E-04	19.6	0.25	-4.51E-02	3.7
070622	3.47E-04	19.6	0.25	-4.51E-02	3.7
070623	3.47E-04	19.6	0.25	-4.51E-02	3.7
070624	3.47E-04	19.6	0.25	-4.51E-02	3.7
070701	3.47E-04	19.6	0.25	-4.51E-02	3.7
070702	3.47E-04	19.6	0.25	-4.51E-02	3.7
070703	3.47E-04	19.6	0.25	-4.51E-02	3.7
070704	3.47E-04	19.6	0.25	-4.51E-02	3.7
070705	3.47E-04	19.6	0.25	-4.51E-02	3.7
070706	3.47E-04	19.6	0.25	-4.51E-02	3.7
070707	3.47E-04	19.6	0.25	-4.51E-02	3.7
070708	3.47E-04	19.6	0.25	-4.51E-02	3.7
070709	3.47E-04	19.6	0.25	-4.51E-02	3.7
070710	3.47E-04	19.6	0.25	-4.51E-02	3.7
070711	3.47E-04	19.6	0.25	-4.51E-02	3.7
070712	3.47E-04	19.6	0.25	-4.51E-02	3.7
070713	3.47E-04	19.6	0.25	-4.51E-02	3.7
070714	3.47E-04	19.6	0.25	-4.51E-02	3.7
070715	3.47E-04	19.6	0.25	-4.51E-02	3.7
070716	3.47E-04	19.6	0.25	-4.51E-02	3.7
070717	3.47E-04	19.6	0.25	-4.51E-02	3.7
070718	3.47E-04	19.6	0.25	-4.51E-02	3.7
070719	3.47E-04	19.6	0.25	-4.51E-02	3.7
070720	3.47E-04	19.6	0.25	-4.51E-02	3.7
070721	3.47E-04	19.6	0.25	-4.51E-02	3.7
070722	3.47E-04	19.6	0.25	-4.51E-02	3.7
070723	3.47E-04	19.6	0.25	-4.51E-02	3.7
070724	3.47E-04	19.6	0.25	-4.51E-02	3.7
070801	3.47E-04	19.6	0.25	-4.51E-02	3.7
070802	3.47E-04	19.6	0.25	-4.51E-02	3.7
070803	3.47E-04	19.6	0.25	-4.51E-02	3.7
070804	3.47E-04	19.6	0.25	-4.51E-02	3.7
070805	3.47E-04	19.6	0.25	-4.51E-02	3.7
070806	3.47E-04	19.6	0.25	-4.51E-02	3.7
070807	3.47E-04	19.6	0.25	-4.51E-02	3.7
070808	3.47E-04	19.6	0.25	-4.51E-02	3.7
070809	3.47E-04	19.6	0.25	-4.51E-02	3.7
070810	3.47E-04	19.6	0.25	-4.51E-02	3.7
070811	3.47E-04	19.6	0.25	-4.51E-02	3.7
070812	3.47E-04	19.6	0.25	-4.51E-02	3.7
070813	3.47E-04	19.6	0.25	-4.51E-02	3.7
070814	3.47E-04	19.6	0.25	-4.51E-02	3.7
070815	3.47E-04	19.6	0.25	-4.51E-02	3.7
070816	3.47E-04	19.6	0.25	-4.51E-02	3.7
070817	3.47E-04	19.6	0.25	-4.51E-02	3.7
070818	3.47E-04	19.6	0.25	-4.51E-02	3.7
070819	3.47E-04	19.6	0.25	-4.51E-02	3.7
070820	3.47E-04	19.6	0.25	-4.51E-02	3.7
070821	3.47E-04	19.6	0.25	-4.51E-02	3.7
070822	3.47E-04	19.6	0.25	-4.51E-02	3.7
070823	3.47E-04	19.6	0.25	-4.51E-02	3.7
070824	3.47E-04	19.6	0.25	-4.51E-02	3.7
070901	3.47E-04	19.6	0.25	-4.51E-02	3.7
070902	3.47E-04	19.6	0.25	-4.51E-02	3.7
070903	3.47E-04	19.6	0.25	-4.51E-02	3.7
070904	3.47E-04	19.6	0.25	-4.51E-02	3.7
070905	3.47E-04	19.6	0.25	-4.51E-02	3.7
070906	3.47E-04	19.6	0.25	-4.51E-02	3.7
070907	3.47E-04	19.6	0.25	-4.51E-02	3.7
070908	3.47E-04	19.6	0.25	-4.51E-02	3.7
070909	3.47E-04	19.6	0.25	-4.51E-02	3.7
070910	3.47E-04	19.6	0.25	-4.51E-02	3.7
070911	3.47E-04	19.6	0.25	-4.51E-02	3.7
070912	3.47E-04	19.6	0.25	-4.51E-02	3.7
070913	3.47E-04	19.6	0.25	-4.51E-02	3.7
070914	3.47E-04	19.6	0.25	-4.51E-02	3.7
070915	3.47E-04	19.6	0.25	-4.51E-02	3.7
070916	3.47E-04	19.6	0.25	-4.51E-02	3.7
070917	3.47E-04	19.6	0.25	-4.51E-02	3.7
070918	3.47E-04	19.6	0.25	-4.51E-02	3.7
070919	3.47E-04	19.6	0.25	-4.51E-02	3.7
070920	3.47E-04	19.6	0.25	-4.51E-02	3.7
070921	3.47E-04	19.6	0.25	-4.51E-02	3.7
070922	3.47E-04	19.6	0.25	-4.51E-02	3.7
070923	3.47E-04	19.6	0.25	-4.51E-02	3.7
070924	3.47E-04	19.6	0.25	-4.51E-02	3.7
071001	3.47E-04	19.6	0.25	-4.51E-02	3.7
071002	3.47E-04	19.6	0.25	-4.51E-02	3.7
071003	3.47E-04	19.6	0.25	-4.51E-02	3.7
071004	3.47E-04	19.6	0.25	-4.51E-02	3.7
071005	3.47E-04	19.6	0.25	-4.51E-02	3.7
071006	3.47E-04	19.6	0.25	-4.51E-02	3.7
071007	3.47E-04	19.6	0.25	-4.51E-02	3.7
071008	3.47E-04	19.6	0.25	-4.51E-02	3.7
071009	3.47E-04	19.6	0.25	-4.51E-02	3.7
071010	3.47E-04	19.6	0.25	-4.51E-02	3.7
071011	3.47E-04	19.6	0.25	-4.51E-02	3.7
071012	3.47E-04	19.6	0.25	-4.51E-02	3.7
071013	3.47E-04	19.6	0.25	-4.51E-02	3.7
071014	3.47E-04	19.6	0.25	-4.51E-02	3.7
071015	3.47E-04	19.6	0.25	-4.51E-02	3.7
071016	3.47E-04	19.6	0.25	-4.51E-02	3.7
071017	3.47E-04	19.6	0.25	-4.51E-02	3.7
071018	3.47E-04	19.6	0.25	-4.51E-02	3.7
071019	3.47E-04	19.6	0.25	-4.51E-02	3.7
071020	3.47E-04	19.6	0.25	-4.51E-02	3.7
071021	3.47E-04	19.6	0.25	-4.51E-02	3.7
071022	3.47E-04	19.6	0.25	-4.51E-02	3.7
071023	3.47E-04	19.6	0.25	-4.51E-02	3.7
071024	3.47E-04	19.6	0.25	-4.51E-02	3.7
071101	3.47E-04	19.6	0.25	-4.51E-02	3.7
071102	3.47E-04	19.6	0.25	-4.51E-02	3.7
071103	3.47E-04	19.6	0.25	-4.51E-02	3.7
071104	3.47E-04	19.6	0.25	-4.51E-02	3.7
071105	3.47E-04	19.6	0.25	-4.51E-02	3.7
071106	3.47E-04	19.6	0.25	-4.51E-02	3.7
071107	3.47E-04	19.6	0.25	-4.51E-02	3.7
071108	3.47E-04	19.6	0.25	-4.51E-02	3.7
071109	3.47E-04	19.6	0.25	-4.51E-02	3.7
071110	3.47E-04	19.6	0.25	-4.51E-02	3.7
071111	3.47E-04	19.6	0.25	-4.51E-02	3.7
071112	3.47E-04	19.6	0.25	-4.51E-02	3.7
071113	3.47E-04	19.6	0.25	-4.51E-02	3.7
071114	3.47E-04	19.6	0.25	-4.51E-02	3.7
071115	3.47E-04	19.6	0.25	-4.51E-02	3.7
071116	3.47E-04	19.6	0.25	-4.51E-02	3.7
071117	3.47E-04	19.6	0.25	-4.51E-02	3.7
071118	3.47E-04	19.6	0.25	-4.51E-02	3.7
071119	3.47E-04	19.6	0.25	-4.51E-02	3.7
071120	3.47E-04	19.6	0.25	-4.51E-02	3.7
071121	3.47E-04	19.6	0.25	-4.51E-02	3.7
071122	3.47E-04	19.6	0.25	-4.51E-02	3.7
071123	3.47E-04	19.6	0.25	-4.51E-02	3.7
071124	3.47E-04	19.6	0.25	-4.51E-02	3.7
071201	3.47E-04	19.6	0.25	-4.51E-02	3.7
071202	3.47E-04	19.6	0.25	-4.51E-02	3.7
071203	3.47E-04	19.6	0.25	-4.51E-02	3.7
071204	3.47E-04	19.6	0.25	-4.51E-02	3.7
071205	3.47E-04	19.6	0.25	-4.51E-02	3.7
071206	3.47E-04	19.6	0.25	-4.51E-02	3.7
071207	3.47E-04	19.6	0.25	-4.51E-02	3.7
071208	3.47E-04	19.6	0.25	-4.51E-02	3.7
071209	3.47E-04	19.6	0.25	-4.51E-02	3.7
071210	3.47E-04	19.6	0.25	-4.51E-02	3.7
071211	3.47E-04	19.6	0.25	-4.51E-02	3.7
071212	3.47E-04	19.6	0.25	-4.51E-02	3.7
071213	3.47E-04	19.6	0.25	-4.51E-02	3.7
071214	3.47E-04	19.6	0.25	-4.51E-02	3.7
071215	3.47E-04	19.6	0.25	-4.51E-02	3.7
071216	3.47E-04	19.6	0.25	-4.51E-02	3.7
071217	3.47E-04	19.6	0.25	-4.51E-02	3.7
071218	3.47E-04	19.6	0.25	-4.51E-02	3.7
071219	3.47E-04	19.6	0.25	-4.51E-02	3.7
071220	3.47E-04	19.6	0.25	-4.51E-02	3.7
071221	3.47E-04	19.6	0.25	-4.51E-02	3.7
071222	3.47E-04	19.6	0.25	-4.51E-02	3.7
071223	3.47E-04	19.6	0.25	-4.51E-02	3.7
071224	3.47E-04	19.6	0.25	-4.51E-02	3.7
071301	3.47E-04	19.6	0.25	-4.51E-02	3.7
071302	3.47E-04	19.6	0.25	-4.51E-02	3.7
071303	3.47E-04	19.6	0.25	-4.51E-02	3.7
071304	3.47E-04	19.6	0.25	-4.51E-02	3.7
071305	3.47E-04	19.6	0.25	-4.51E-02	3.7
071306	3.47E-04	19.6	0.25	-4.51E-02	3.7
071307	3.47E-04	19.6	0.25	-4.51E-02	3.7
071308	3.47E-04	19.6	0.25	-4.51E-02	3.7
071309	3.47E-04	19.6	0.25	-4.51E-02	3.7
071310	3.47E-04	19.6	0.25	-4.51E-02	3.7
071311	3.47E-04	19.6	0.25	-4.51E-02	3.7
071312	3.47E-04	19.6	0.25	-4.51E-02	3.7
071313	3.47E-04	19.6	0.25	-4.51E-02	3.7
071314	3.47E-04	19.6	0.25	-4.51E-02	3.7
071315	3.47E-04	19.6	0.25	-4.51E-02	3.7
071316	3.47E-04	19.6	0.25	-4.51E-02	3.7
071317	3.47E-04	19.6	0.25	-4.51E-02	3.7
071318	3.47E-04	19.6	0.25	-4.51E-02	3.7
071319	3.47E-04	19.6	0.25	-4.51E-02	3.7
071320	3.47E-04	19.6	0.25	-4.51E-02	3.7
071321	3.47E-04	19.6	0.25	-4.51E-02	3.7
071322	3.47E-04	19.6	0.25	-4.51E-02	3.7
071323	3.47E-04	19.6	0.25	-4.51E-02	3.7
071324	3.47E-04	19.6	0.25	-4.51E-02	3.7
071401	3.47E-04	19.6	0.25	-4.51E-02	3.7
071402	3.47E-04	19.6	0.25	-4.51E-02	3.7
071403	3.47E-04	19.6	0.25	-4.51E-02	3.7
071404	3.47E-04	19.6	0.25	-4.51E-02	3.7
071405	3.47E-04	19.6	0.25	-4.51E-02	3.7
071406	3.47E-04	19.6	0.25	-4.51E-02	3.7
071407	3.47E-04	19.6	0.25	-4.51E-02	3.7
071408	3.47E-04	19.6	0.25	-4.51E-02	3.7
071409	3.47E-04	19.6	0.25	-4.51E-02	3.7
071410	3.47E-04	19.6	0.25	-4.51E-02	3.7
071411	3.47E-04	19.6	0.25	-4.51E-02	3.7
071412	3.47E-04	19.6	0.25	-4.51E-02	3.7
071413	3.47E-04	19.6	0.25	-4.51E-02	3.7
071414	3.47E-04	19.6	0.25	-4.51E-02	3.7
071415	3.47E-04	19.6	0.25	-4.51E-02	3.7
071416	3.47E-04	19.6	0.25	-4.51E-02	3.7
071417	3.47E-04	19.6	0.25	-4.51E-02	3.7
071418	3.47E-04	19.6	0.25	-4.51E-02	3.7
071419	3.47E-04	19.6	0.25	-4.51E-02	3.7
071420	3.47E-04	19.6	0.25	-4.51E-02	3.7
071421	3.47E-04	19.6	0.25	-4.51E-02	3.7
071422	3.47E-04	19.6	0.25	-4.51E-02	3.7
071423	3.47E-04	19.6	0.25	-4.51E-02	3.7
071424	3.47E-04	19.6	0.25	-4.51E-02	3.7
071501	3.47E-04	19.6	0.25	-4.51E-02	3.7
071502	3.47E-04	19.6	0.25	-4.51E-02	3.7
071503	3.47E-04	19.6	0.25	-4.51E-02	3.7
071504	3.47E-04	19.6	0.25	-4.51E-02	3.7
071505	3.47E-04	19.6	0.25	-4.51E-02	3.7
071506	3.47E-04	19.6	0.25	-4.51E-02	3.7
071507	3.47E-04	19.6	0.25	-4.51E-02	3.7
071508	3.47E-04	19.6	0.25	-4.51E-02	3.7
071509	3.47E-04	19.6	0.25	-4.51E-02	3.7
071510	3.47E-04	19.6	0.25	-4.51E-02	3.7
071511	3.47E-04	19.6	0.25	-4.51E-02	3.7
071512	3.47E-04	19.6	0.25	-4.51E-02	3.7
071513	3.47E-04	19.6	0.25	-4.51E-02	3.7
071514	3.47E-04	19.6	0.25	-4.51E-02	3.7
071515	3.47E-04	19.6	0.25	-4.51E-02	3.7
071516	3.47E-04	19.6	0.25	-4.51E-02	3.7
071517	3.47E-04	19.6	0.25	-4.51E-02	3.7
071518	3.47E-04	19.6	0.25	-4.51E-02	3.7
071519	3.47E-04	19.6	0.25	-4.51E-02	3.7
071520	3.47E-04	19.6	0.25	-4.51E-02	3.7
071521	3.47E-04	19.6	0.25	-4.51E-02	3.7
071522	3.47E-04	19.6	0.25	-4.51E-02	3.7
071523	3.47E-04	19.6	0.25	-4.51E-02	3.7
071524	3.47E-04	19.6	0.25	-4.51E-02	3.7
071601	3.47E-04	19.6	0.25	-4.51E-02	3.7
071602	3.47E-04	19.6	0.25	-4.51E-02	3.7
071603	3.47E-04	19.6	0.25	-4.51E-02	3.7
071604	3.47E-04	19.6	0.25	-4.51E-02	3.7
071605	3.47E-04	19.6	0.25	-4.51E-02	3.7
071606	3.47E-04	19.6	0.25	-4.51E-02	3.7
071607	3.47E-04	19.6	0.25	-4.51E-02	3.7
071608	3.47E-04	19.6	0.25	-4.51E-02	3.7
071609	3.47E-04	19.6	0.25	-4.51E-02	3.7
071610	3.47E-04	19.6	0.25	-4.51E-02	3.7
071611	3.47E-04	19.6	0.25	-4.51E-02	3.7
071612	3.47E-04	19.6	0.25	-4.51E-02	3.7
071613	3.47E-04	19.6	0.25	-4.51E-02	3.7
071614	3.47E-04	19.6	0.25	-4.51E-02	3.7
071615	3.47E-04	19.6	0.25	-4.51E-02	3.7
071616	3.47E-04	19.6	0.25	-4.51E-02	3.7
071617	3.47E-04	19.6	0.25	-4.51E-02	3.7
071618	3.47E-04	19.6	0.25	-4.51E-02	3.7
071619	3.47E-04	19.6	0.25	-4.51E-02	3.7
071620	3.47E-04	19.6	0.25	-4.51E-02	3.7
071621	3.47E-04	19.6	0.25	-4.51E-02	3.7
071622	3.47E-04	19.6	0.25	-4.51E-02	3.7
071623	3.47E-04	19.6	0.25	-4.51E-02	3.7
071624	3.47E-04	19.6	0.25	-4.51E-02	3.7
071701	3.47E-04	19.6	0.25	-4.51E-02	3.7
071702	3.47E-04	19.6	0.25	-4.51E-02	3.7
071703	3.47E-04	19.6	0.25	-4.51E-02	3.7
071704	3.47E-04	19.6	0.25	-4.51E-02	3.7
071705	3.47E-04	19.6	0.25	-4.51E-02	3.7
071706	3.47E-04	19.6	0.25	-4.51E-02	3.7
071707	3.47E-04	19.6	0.25	-4.51E-02	3.7
071708	3.47E-04	19.6	0.25	-4.51E-02	3.7
